department,disease,question,answer,page_url
精神心理科,抑郁症,近段时间来，总感觉心情不好,你好，您的情况可能是工作繁忙，生活压力大导致的，也可能是近期太过劳累，作息不规律，睡不够等情况引起的，如果有肝气郁结的话，也会出现这种症状，建议您可以适当的服用逍遥丸或者是，疏肝顺气丸进行调理，还要注意多吃一些山楂类的酸性食物，适当的锻炼身体，增强体质，祝你健康，欢迎有问题继续咨询！,https://www.familydoctor.com.cn/q/18518017.html
精神心理科,抑郁症,抑郁症会恶心想吐吗？我想问下,您恶心想吐的话，可能是有胃肠功能失调胃肠炎的原因导致的，如果您同时存在月经延期或者之前有过无措施性生活的话，还有可能是怀孕了，建议您注意做个早孕检测看看，排除怀孕的话，可以适当的服用些调理肠胃的药物，比如奥美拉唑肠溶胶囊，还有雷尼替丁等进行调理，祝您健康，欢迎有问题继续咨询。,https://www.familydoctor.com.cn/q/18509144.html
精神心理科,抑郁症,有脑梗，抑郁症特严重，有时候老想不开,现在主要是脑梗死和抑郁症，认为是由于本身有脑梗死，可能会经常有头晕，头痛，肢体无力，一般需要用改善脑供血，营养脑神经的药物治疗，需要做个肢体的功能锻炼，是可以逐渐好转的，对于抑郁症，会出现了经常的想不开，情绪低落，悲观自卑，影响了正常的生活，所以需要积极的治疗，需要用抗抑郁症的药物治疗合适。,https://www.familydoctor.com.cn/q/18509051.html
精神心理科,抑郁症,抑郁症，睡不着觉，还有脑梗,您好，病人的情况考虑是脑梗部位造成的。积极治疗会好的。建议多与病人耐心沟通交流，积极配合医生的治疗。只要是积极配合医生的治疗会好的。建议最好是应该平时多给他沟通，严重的有可能会引起，偏瘫，使用营养神经的药物。进行功能锻炼，平时不要吃过于油腻的食物。,https://www.familydoctor.com.cn/q/18509018.html
精神心理科,抑郁症,我很早之前就做过一些测试，贝克抑郁量表测的是38分。我觉得我平常没有什么不对劲，就是吃的少了，以前一天至少六顿，现在一顿半碗还嫌多，一天就两顿。心情还好吧，反正没什么值得高兴的事情，看上去挺正常的,这不属于抑郁症，抑郁症会导致情绪低落，甚至厌世悲观心理状态，严重会导致自杀等心理，而以上对这种症状产生敏感所致，应该把注意力集中投入到日常生活中，转移注意力，心态保持积极乐观面对，学会释放不良情绪，有利于病情改善，祝早日恢复健康，全家幸福快乐。,https://www.familydoctor.com.cn/q/18505776.html
精神心理科,抑郁症,心态好，心情调理好，对抑郁症的缓解有用没,心情调理好，对抑郁症的缓解有帮助的，主要多补充营养，加强体育锻炼，改善体质，把注意力集中投入到日常生活中，转移注意力，心态要保持积极乐观面对，学会释放不良情绪，生活保持有规律，形成良好生活习惯，有利于病情改善。很高兴为你解答，祝早日恢复健康。,https://www.familydoctor.com.cn/q/18505229.html
精神心理科,抑郁症,几个月前开始失眠，到现在几乎彻夜不眠，每天胸口都感觉被压的喘不过气，头会痛，也会时不时听到杂音，浑身没劲，对什么都没有兴趣，有自残的经历，也会去想割腕之类的事情，害怕与人交流，也不知道应该怎样去交谈，很害怕，这是不是抑郁症,你好，你目前存有明显的抑郁，建议你最好还是到心理科系统治疗，平时多寻求社会支持，不要给自己太多的压力，好好珍惜生命，建议您找心理医生看看，这种情况会越来越严重。还可以分散注意力，找点事做，让自己没时间想这些东西平时多和别人交流，多走出去看看外面的世界，相信自己是健康的,https://www.familydoctor.com.cn/q/18505021.html
精神心理科,抑郁症,孩子老说自己抑郁了，前段时间在学校要求去看心理医生，老师告诉我们学校有，不让出来，就自己在手腕上划了还几十下。带她去当地医院精神科看，主任看完说她是单纯叛逆，心理医生看完说深度抑郁。,深度抑郁，会导致精神悲观，对日常生活失去兴趣，严重影响日常生活，建议积极求助心理医生，口服抗抑郁类药物治疗，心态保持积极乐观面对，学会释放不良情绪，生活保持有规律，形成良好生活习惯，睡眠要充足，有利于病情改善。很高兴为你解答，祝早日恢复健康。,https://www.familydoctor.com.cn/q/18504309.html
精神心理科,抑郁症,脚凉，不想饭吃，抑郁心情不好,出现这种脚发凉，不想吃饭，并且出现了心情不好，应该还是有抑郁症引起的，针对这样的现象必须要积极的治疗，通过口服抗抑郁症的药物可以改善，同时也需要注意，不能剧烈活动，不能劳累，也不要吃油腻辛辣刺激的食物可以通过口服解郁安神颗粒进行治疗，一定要保持睡眠充足，避免吸烟喝酒。,https://www.familydoctor.com.cn/q/18501731.html
精神心理科,抑郁症,我是一名男士26岁，最近在吃抑郁症的药，医生让吃一年。最近计划要宝宝会有影响吗？可以要吗？,现在主要是有抑郁症的发生，抑郁症是需要长期吃药的，吃药期间对于男性来说不会影响要孩子的，这个不需要担心的，建议在怀孕前女性需要服用叶酸片，可以预防胎儿神经管畸形，女性需要做个排卵监测，如果是排卵试纸为强阳性了，就可以同房怀孕的，正常生活就可以了，不需要担心的。,https://www.familydoctor.com.cn/q/18499513.html
精神心理科,抑郁症,怀疑小孩有抑郁症，她总是莫名其妙的哭，她说心里难受，问她什么原因她又不说，也不出去玩,现在主要是孩子的抑郁症，认为是由于精神受到不良刺激，学习压力过大，引起了本病的发生，会出现了情绪低落，经常想哭，心理难受，需要带孩子去医院心理科就诊，如果是抑郁症的发生，需要用抗抑郁症的药物治疗，常用盐酸舍曲林片治疗，平时多和孩子沟通，一般都是可以控制疾病的。,https://www.familydoctor.com.cn/q/18499293.html
精神心理科,抑郁症,做梦 半年差不多三次  梦里想醒可醒不来 很压抑,长期负面情绪，如焦虑，抑郁等心态导致体质虚弱，会导致睡觉呼吸暂停综合征症状，首先做个腺样体方面检查，看看是否伴有肿大，伴有肿大需要采取手术切除，检查正常时，需要调节不良情绪，心态保持积极乐观面对，学会释放不良情绪，多运动，改善体质，保持充足睡眠有利于病情改善。,https://www.familydoctor.com.cn/q/18495003.html
精神心理科,抑郁症,我心里压抑，是什么症状？,你好，根据你的描述，这种情况考虑属于明显的压力过大导致的，应该注意放松点不要给自己太大压力，有心事应该说出来，别憋在心理。心理压抑太久会让自己的心理变得扭曲，这不是开玩笑的，一个人长时间处于压抑的状态是会引发抑郁症的，所以在压抑的时候要学会释放自己。,https://www.familydoctor.com.cn/q/18489404.html
精神心理科,抑郁症,重度抑郁症，治疗期间断药两到三次，想问问是不是要终生服药,您好，根据你的叙述是否需要终身服药不是绝对的。在症状完全改善后医生缓慢停药那么病就好了但是如果反复换药反复自己停药治疗时症状没有彻底解决治愈后个人的认知不能改变，那么就会反复发作一致要终身服药了。建议到专科医院心理科认真系统治疗。祝你身体健康,https://www.familydoctor.com.cn/q/18488816.html
精神心理科,抑郁症,做了一下那个抑郁症sds，测出来说自己有轻度的抑郁症，请问不去看医生能通过自疗痊愈吗？,现在主要是有轻度抑郁症，属于心理疾病的类型，不看医生也可以通过自行治疗是可以恢复的，抑郁症可能会出现了情绪低落，对任何事情都缺乏兴趣，经常不愿意说话，喜欢一个人独处，严重影响了正常的生活，所以认为是需要积极的治疗，一般可以服用盐酸阿米替林片，通过治疗以后就可以控制疾病，避免对身体形成严重的伤害。,https://www.familydoctor.com.cn/q/18485233.html
精神心理科,抑郁症,感觉最近突然很容易压抑，不开心。总是不由自主的想起不开心的事情。看多了最近的社会新闻后又总觉得这个社会真的很不安全，坏人防不胜防，总觉得很担心会发生在自己身上。食量没什么变化，睡眠质量不错，一般不做梦，总是睡不着，但是睡不着这个症状我一直都是有的。以前我是很能调节自己心态的人，甚至可以说有点没心没肺的，过去的事情就过去。但是最近我感觉有点无法调节我的心理状况。我有点担心自己有没有得抑郁症或者被害妄想症。,你的情况看有可能是抑郁症，焦虑症，属于心理疾病的类型，可能与工作压力过大，精神受到不良刺激有关系，会引起了情绪低落，心情压抑，经常不开心，有时出现心慌胸闷呼吸困难睡不着，严重影响了正常的生活，需要去医院的心理科就诊，需要用心理治疗比较好一些，药物可以服用盐酸舍曲林片，多虑平片治疗比较好一些。,https://www.familydoctor.com.cn/q/18485209.html
精神心理科,抑郁症,男朋友由于工作和生活压力，心情压抑，晚上经常晚睡，体重明显下降，应该补充什么营养好？喝什么汤可以补充人体营养？,心情压抑，晚上经常晚睡，体重明显下降，和生活工作压力大、作息不规律、饮食不健康等因素有关。一定要养成良好的生活习惯，按时作息避免熬夜劳累，放松心情多休息，不要给自己太大压力，运动是最好的解压方式，每天坚持有氧运动为宜。多吃些补肾益气的食物，多吃些高蛋白高纤维素的食物，最好不要偏食挑食。,https://www.familydoctor.com.cn/q/18471478.html
