department,disease,question,answer,page_url,aaa,aaa,aaa,aaa,time
内科,肺炎,http://ask.39.net/question/66044830.html,哪种肺炎不咳嗽？,肺炎是指终末气道、肺泡和肺间质的炎症，主要症状有发热、咳嗽、咳痰、咯血、胸痛、呼吸困难，在不同的病原体和不同的患者症状的发生率及其特征各不相同、年轻人：发作时常表现为典型的急性症状，表现为发热、咳嗽、咳痰；老年人或重症患者：咳嗽、咳痰较少，甚至常无明显呼吸道症状。主要治疗为抗生素治疗，应根据肺炎的发病场所及严重程度确定治疗方案。没有明显咳嗽的肺炎，在临床当中也是经常碰到的，咳嗽不明显，但是会有其他一些呼吸困难，或者是胸痛及其它症状。要行胸部X线检查，了解肺部炎症的严重程度和分布情况，再决定是否在门诊治疗，或住院进一步诊治。,刘祥礼,主任医师,擅长各种内科疾病。,日照市中医医院,2020-02-06
内科,肺炎,http://ask.39.net/question/66044827.html,肺炎病毒多少温度可以杀灭？,正确佩戴口罩和洗手是防控最重要、最简便的方法，目前没有任何方法取代。病毒进入人体是通过呼吸道上皮细胞和肺泡细胞ACE2，热水澡不可能消灭感染细胞的病毒，充其量就是相当于洗一次手，只要洗好手，避免污染物接触到眼睛，鼻子和嘴巴就行啦。,刘祥礼,主任医师,擅长各种内科疾病。,日照市中医医院,2020-02-06
内科,肺炎,http://ask.39.net/question/66044822.html,不发烧怎么判断是肺炎？,不发烧的情况下，确诊是否是有肺炎，可以通过到医院来进行具体的检查，而且在出现有肺炎疾病的情况下会出现有咳嗽痰多、胸闷，还会感觉到有呼吸困难的情况。肺炎是受到了病毒细菌或者是寄生虫感染所引发的，还需根据具体情况针对性治疗，平时也要多注意提高身体的抵抗力和免疫能力。,刘祥礼,主任医师,擅长各种内科疾病。,日照市中医医院,2020-02-06
内科,肺炎,http://ask.39.net/question/66044820.html,住酒店会感染新型冠状肺炎？,做酒店的话，不一定会感染新冠状病毒。首先保证你住的酒店没有被新冠状病毒污染，没有住过新冠状病毒的客人，并且是这家酒店没有新型冠状病毒的患者。这家酒店必须消毒方面有保障，这样的话才能够安全，如果入住的话，我建议做好个人防护。注意卫生。,刘祥礼,主任医师,擅长各种内科疾病。,日照市中医医院,2020-02-06
内科,肺炎,http://ask.39.net/question/66044818.html,病毒性肺炎初期症状？,病毒感染人体后，最开始出现的就是发热，全身乏力，甚至肌肉酸痛，随着时间的推移，可能会累及肺部，这个时候就会出现咳嗽，咳痰，呼吸困难。在一些严重的感染病例中，新型冠状病毒感染可能会导致呼吸窘迫综合征，肾衰竭，甚至引起死亡。如果出现身体不适，及时就诊。,刘祥礼,主任医师,擅长各种内科疾病。,日照市中医医院,2020-02-06
内科,肺炎,http://ask.39.net/question/66044817.html,肺炎眼睛传染吗？,新型冠状病毒有通过眼睛传播的风险，近距离接触发热病人的医护人员护目镜是必须的，普通民众若不住院、不接触发热病人，暂不需要护目镜，用口罩就可以防护。所以临床医护人员，在接触患者的时候，一定要注意配备护目镜避免传染病情等。,刘祥礼,主任医师,擅长各种内科疾病。,日照市中医医院,2020-02-06
内科,肺炎,http://ask.39.net/question/66044816.html,吃草莓防止肺炎吗？,多吃草莓一般是不能预防新型冠状病毒肺炎的。但是草莓含有丰富的维生素，平时是可以适当的多吃一些，补充维生素也是有利于身体的健康和疾病的康复的。平时生活作息要规律，避免过度的劳累和熬夜，保持心态平和，应该坚持规律适当的运动，合理的饮食保持营养均衡。,刘祥礼,主任医师,擅长各种内科疾病。,日照市中医医院,2020-02-06
内科,肺炎,http://ask.39.net/question/66044812.html,武汉不明原因肺炎的原因？,对于新型冠状病毒引起的肺炎，起源于武汉，可能来自于武汉华南市场的野生动物，野生动物所带的冠状病毒传给人类所引起的。这种病毒可以造成人传人，主要是通过空气的飞沫传播，接触传播，从口眼鼻粘膜进入体内，还有血液传播等。所以出门一定要带好防护口罩，不走亲访友，不聚众会餐，最好少和外界接触。在家里室内要勤通风，勤消毒，勤洗手。做好周围环境和个人的清洁消毒工作。要防止被这种病毒传染。,刘祥礼,主任医师,擅长各种内科疾病。,日照市中医医院,2020-02-06
内科,肺炎,http://ask.39.net/question/66044810.html,冠状肺炎怎么形成的？,新型冠状肺炎是由于近期新发现的一种新型冠状病毒感染引起的一类传染性疾病。最初由于野生动物进行传播，目前临床已经认证，人与人之间传。患病早期症状不典型，一般多在一周以后会出现呼吸困难，甚至是急性呼吸窘迫的肺炎症状。近期一定要正确认识认真对待这次疫情，严格按照规定进行防控，尽量居家隔离，如若外出必须要佩戴应用口罩。避免接触高危人群。,刘祥礼,主任医师,擅长各种内科疾病。,日照市中医医院,2020-02-06
内科,肺炎,http://ask.39.net/question/66044808.html,新型冠状肺炎原理？,新型冠状病毒主要是侵犯呼吸道，通过呼吸道进入肺部，严重的引起病毒性肺炎。严重的可以出现脓毒血症，急性呼吸窘迫，酸中毒，可以引起呼吸衰竭死亡。新型冠状病毒属于一种新型的病毒，人体对这个病毒没有免疫力。一些年老体弱抵抗力差的人，有一定的危险性。,刘祥礼,主任医师,擅长各种内科疾病。,日照市中医医院,2020-02-06
内科,肺炎,http://ask.39.net/question/66044801.html,新型冠状感染肺炎不咳嗽？,新型冠状病毒肺炎一般表现为发热，乏力，干咳，无痰，轻微病例可仅表现为轻微发热，轻微乏力，而无咳嗽等肺炎表现，少数病人会出现鼻塞，流涕，咽痛和腹泻等症状。新型冠状病毒肺炎一般一周后出现呼吸困难，重症病例进展为急性呼吸窘迫综合征，脓毒性休克，不可逆转的代谢性酸中毒，出凝血功能障碍，可危机生命。,刘祥礼,主任医师,擅长各种内科疾病。,日照市中医医院,2020-02-06
内科,肺炎,http://ask.39.net/question/66044802.html,医用隔离面罩能防肺炎吗？,对于目前的新型冠状病毒肺炎，主要是通过空气飞沫传播，还有接触传播，或从口眼鼻粘膜进入体内，还有血液传播等。为了防止被这种病毒感染，所以个人出门时一定要带好防护口罩。如果出门到露天的公共场所，不接触患者，一般带医用外科口罩就可以，如果接触疑似呼吸道感染的患者，建议一定要带n95口罩，这样的口罩防护性能好，致密度比较高。建议防疫这种病毒，还是要戴口罩，戴口罩简洁方便，一般造价不是很昂贵。至于医用隔离面罩，它不能代替口罩来使用，一是它不简洁方便，二是这种东西并不很普遍，所用的时候比较稀少。在防疫这种病毒时，并没有提倡使用这种东西。,刘祥礼,主任医师,擅长各种内科疾病。,日照市中医医院,2020-02-06
内科,肺炎,http://ask.39.net/question/66044800.html,住酒店会感染肺炎吗？,因为新型冠状病毒可以通过接触传播，所以应该避免前往人群密集的公共场所。避免接触发热呼吸道感染病人，外出时最好佩戴口罩，可以有效预防呼吸道传播。，勤洗手，手卫生很重要，尤其是手可能被污染到的时候，洗手无疑是最佳的方式。所以即使住酒店也要注意带口罩，注意洗手。,刘祥礼,主任医师,擅长各种内科疾病。,日照市中医医院,2020-02-06
内科,肺炎,http://ask.39.net/question/66044795.html,肺炎会通过快递传播吗？,新型肺炎主要通过呼吸道传染，也可能是接触传播等引起的，研究表明通过快递传播引起感染的几率比较小。如果接收快递，建议快递在阳光下暴嗮四个小时以上，接触快递的双手要经过消毒液进行消毒，减少出门，保证充足的睡眠，营养均衡，合理运动，增强身体抵抗力。,刘祥礼,主任医师,擅长各种内科疾病。,日照市中医医院,2020-02-06
内科,肺炎,http://ask.39.net/question/66044777.html,在武汉爆发的肺炎该怎么预防？,武汉爆发的新冠肺炎的预防主要还是做好个人防护，包括出门戴口罩，回家就洗手，居室多通风。不去或少去公共场合。如果不上班宅在家里最好，如果上班就按上面说的去做，另外还要提高机体抵抗力，包括规律生活平衡膳食，适当运动，这样也可以抵御病毒侵。,刘祥礼,主任医师,擅长各种内科疾病。,日照市中医医院,2020-02-06
内科,肺炎,http://ask.39.net/question/66044776.html,新型冠状感染肺炎白细胞表现？,新型冠状病毒肺炎的患者血常规白细胞正常或降低。如果怀疑有新型冠状病毒感染，可以化验血常规，如果白细胞和淋巴细胞降低，可以拍胸部的X光，如果肺部有斑片状阴影，可以进一步做新冠病毒核酸检测，阳性就可以确诊了，确诊后进行严格的隔离治疗。,刘祥礼,主任医师,擅长各种内科疾病。,日照市中医医院,2020-02-06
内科,肺炎,http://ask.39.net/question/66044774.html,新型冠状感染肺炎特征？,新型冠状病毒肺炎主要表现为发热，干咳，乏力等症状，少数患者伴有鼻塞，流涕，腹泻等症状，重症病例可表现为呼吸困难，呼吸窘迫，休克，代谢紊乱，凝血功能障碍等情况。建议积极做好防护措施，减少出门，出门佩戴一次性外科口罩或是n95等医用口罩，保证充足的睡眠，营养均衡，合理运动，增强身体抵抗力。,刘祥礼,主任医师,擅长各种内科疾病。,日照市中医医院,2020-02-06
内科,肺炎,http://ask.39.net/question/66044767.html,新型冠状感染肺炎低烧症状？,新型冠状病毒肺炎的症状有发热、头痛、乏力、肌肉酸痛、咽干、咳嗽、咳痰、胸闷、呼吸困难等。建议您及家人减少外出，出门戴口罩，勤洗手，多喝水，促进新陈代谢，多吃水果蔬菜，补充维生素，不要吃刺激辛辣油腻的食物，不要吸烟喝酒，避免着凉感冒，保持室内空气流通，不要熬夜及过度劳累，保证睡眠充足，注意休息，适当活动。,刘祥礼,主任医师,擅长各种内科疾病。,日照市中医医院,2020-02-06
内科,肺炎,http://ask.39.net/question/66044769.html,寇状病毒肺炎症状？,冠状病毒肺炎的症状有发热、乏力、咽干、咳嗽、咳痰、胸闷、呼吸困难等。建议您及家人减少外出，出门戴口罩，勤洗手，多喝水，促进新陈代谢，多吃水果蔬菜，补充维生素，不要吃刺激辛辣油腻的食物，不要吸烟喝酒，避免着凉感冒，不要熬夜及过度劳累，保证睡眠充足，注意休息，适当活动。,刘祥礼,主任医师,擅长各种内科疾病。,日照市中医医院,2020-02-06
